(None, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(-inf, [None, None, None, None])
(124.26785716538994, [258.3984375, 258.3984375, 258.3984375, 21963.8671875])
(123.92638584916938, [258.3984375, 258.3984375, 258.3984375, None])
(123.23097552349346, [258.3984375, 258.3984375, 258.3984375, 258.3984375])
(121.47906672474477, [258.3984375, 258.3984375, 258.3984375, 258.3984375])
(122.03915635678615, [258.3984375, 258.3984375, 258.3984375, 258.3984375])
(122.52222664759664, [258.3984375, 258.3984375, 258.3984375, 258.3984375])
(125.4837631539086, [258.3984375, 258.3984375, 258.3984375, 258.3984375])
(127.02503513463569, [None, None, None, None])
(127.03133536664673, [301.46484375, 172.265625, 21920.80078125, 21834.66796875])
(127.46191652488625, [301.46484375, None, 21920.80078125, None])
(127.37939559128839, [301.46484375, 301.46484375, None, 21963.8671875])
(125.99842736184067, [301.46484375, 301.46484375, 301.46484375, 21963.8671875])
(126.25494723416251, [301.46484375, 301.46484375, 301.46484375, None])
(126.34601234457996, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(126.68933599827058, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(126.44091215224243, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(125.14251544239943, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(126.07889591520787, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.65014181789725, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(125.30842564347407, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.65669227225732, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(125.15317100158924, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.77503210722128, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(127.01405722857089, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(127.29759945086059, [None, None, None, None])
(127.10510351134998, [215.33203125, 129.19921875, 258.3984375, 21963.8671875])
(124.64939937338809, [215.33203125, 129.19921875, 258.3984375, None])
(124.92717481490044, [215.33203125, None, 258.3984375, 258.3984375])
(127.63654984957638, [215.33203125, 129.19921875, 258.3984375, 258.3984375])
(124.92610395039704, [215.33203125, 129.19921875, 258.3984375, 258.3984375])
(124.90836235418033, [215.33203125, None, 258.3984375, 258.3984375])
(126.30621018633478, [215.33203125, 215.33203125, 258.3984375, 258.3984375])
(126.16920383869073, [215.33203125, 215.33203125, None, None])
(125.5623962182762, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(125.73109718326825, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(125.26102844223907, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(123.01504157095502, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(121.80494848723015, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(122.1120367905368, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(123.45725836489873, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(124.07470320206409, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(124.28776118734974, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(123.31651012083239, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(121.65911880618425, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(122.14342859680785, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(121.14353180920259, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(120.61939259749704, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(120.25496112123902, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(120.9496683257068, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(122.253405347165, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(122.16009579288864, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(122.09483389141782, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(120.23764871538708, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(120.13578474307606, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(118.54508403213089, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(118.65494160014325, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(118.99892913929654, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(119.40524559043753, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(123.00450063416788, [215.33203125, 215.33203125, 215.33203125, 258.3984375])
(125.845479399688, [215.33203125, 215.33203125, 215.33203125, None])
(122.37747446329686, [None, None, None, 21662.40234375])
(122.61898203903868, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(121.62974193179848, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(121.42012086200472, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(121.23934851606714, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(120.27213850906892, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(120.21506314610869, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(119.19648983099836, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(120.09126784457598, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(119.01875933426297, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(118.93963213865598, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(119.25152019989292, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(117.79405153834355, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(118.52263674436442, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(118.20335540525859, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(119.350803421461, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(117.94029335465308, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(118.28029978939446, [21662.40234375, 86.1328125, 387.59765625, 21662.40234375])
(117.79567618684408, [21662.40234375, 86.1328125, None, 21662.40234375])
(118.698117040196, [21662.40234375, 86.1328125, 86.1328125, 21662.40234375])
(117.54159055659107, [21662.40234375, 86.1328125, 86.1328125, 21662.40234375])
(117.95092272360291, [21662.40234375, 86.1328125, 86.1328125, 21662.40234375])
(118.34450167774635, [21662.40234375, 86.1328125, 86.1328125, 21662.40234375])
(117.0237976925543, [21662.40234375, 86.1328125, 86.1328125, 21662.40234375])
(116.92152036401781, [21662.40234375, 86.1328125, 86.1328125, 21662.40234375])
(116.8219221058399, [None, 86.1328125, 86.1328125, None])
(117.93951361583767, [86.1328125, 86.1328125, 86.1328125, 21834.66796875])
(116.03148940527211, [86.1328125, 86.1328125, 86.1328125, 21834.66796875])
(117.28128692348741, [86.1328125, 86.1328125, 86.1328125, 21834.66796875])
(116.45412935902908, [86.1328125, 86.1328125, 86.1328125, 21834.66796875])
(116.77465718973822, [86.1328125, 86.1328125, 86.1328125, 21834.66796875])
(115.96488745920678, [86.1328125, 86.1328125, 86.1328125, 21834.66796875])
(120.44320993670567, [None, None, None, None])
(122.41970151950653, [172.265625, 21662.40234375, 387.59765625, 301.46484375])
(124.06155271110968, [None, 21662.40234375, None, None])
(121.92213471407544, [129.19921875, None, 21920.80078125, 86.1328125])
(120.88478712865835, [None, 21834.66796875, 21920.80078125, 86.1328125])
(124.24936568130863, [129.19921875, 21834.66796875, 21920.80078125, None])
(125.05612534346383, [129.19921875, 21834.66796875, None, 129.19921875])
(120.2718901437484, [None, 21834.66796875, 21877.734375, None])
(122.14448576375327, [129.19921875, None, 21877.734375, 21920.80078125])
(122.15095358113503, [129.19921875, 21920.80078125, None, 21920.80078125])
(118.72895245292158, [None, 21920.80078125, 387.59765625, 21920.80078125])
(120.03900733554016, [21920.80078125, 21920.80078125, 387.59765625, 21920.80078125])
(122.54410277694333, [21920.80078125, 21920.80078125, 387.59765625, 21920.80078125])
(119.29230855041257, [None, None, 387.59765625, None])
(118.32851892941247, [21877.734375, 387.59765625, 387.59765625, 21834.66796875])
(121.52086570410643, [21877.734375, None, None, None])
(116.57670184679515, [None, 21920.80078125, 387.59765625, 301.46484375])
(122.59808256549049, [387.59765625, None, 387.59765625, None])
(124.32304351640008, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(123.96676750787142, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(123.01787633681084, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(122.3399157032384, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(121.30841816648919, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(121.52286555138623, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(121.4751169412528, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(121.79864464012923, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(121.02984154761167, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(121.80668283779411, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(120.92533399697034, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(120.11093322901152, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(119.94452775557409, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(119.58053629547447, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(118.56592332431956, [387.59765625, 387.59765625, 387.59765625, 21662.40234375])
(117.68741096985742, [387.59765625, 387.59765625, 387.59765625, None])
(122.46754402093303, [None, None, None, 86.1328125])
(124.1104572907286, [129.19921875, 21834.66796875, 21791.6015625, None])
(123.1308769530787, [129.19921875, 21834.66796875, None, 21920.80078125])
(127.12855819939774, [129.19921875, None, 129.19921875, 21920.80078125])
(125.78365717081626, [129.19921875, 21705.46875, 129.19921875, None])
(122.4196471734969, [129.19921875, 21705.46875, 129.19921875, 86.1328125])
(126.24276676700525, [129.19921875, 21705.46875, 129.19921875, None])
(124.6901261431517, [129.19921875, 21705.46875, 129.19921875, 21705.46875])
(122.56646783109703, [None, 21705.46875, None, 21705.46875])
(124.91610120468535, [129.19921875, 21705.46875, 21920.80078125, 21705.46875])
(124.33463786350457, [129.19921875, 21705.46875, 21920.80078125, 21705.46875])
(121.12986390603476, [None, 21705.46875, None, 21705.46875])
(122.77333367439233, [21920.80078125, 21705.46875, 129.19921875, 21705.46875])
(123.32236170982887, [21920.80078125, 21705.46875, 129.19921875, 21705.46875])
(121.3982957164475, [21920.80078125, 21705.46875, None, 21705.46875])
(119.61359293439145, [21920.80078125, 21705.46875, 21705.46875, 21705.46875])
(122.94925283917374, [21920.80078125, 21705.46875, 21705.46875, 21705.46875])
(121.42431287173645, [None, 21705.46875, 21705.46875, 21705.46875])
(119.73279926520802, [21748.53515625, None, None, None])
(122.94306405253492, [21748.53515625, 301.46484375, 21920.80078125, 129.19921875])
(124.87067037807682, [21748.53515625, 301.46484375, 21920.80078125, None])
(121.29535349875954, [21748.53515625, 301.46484375, None, 301.46484375])
(125.16307085093959, [21748.53515625, 301.46484375, 301.46484375, 301.46484375])
(121.25844067752455, [None, 301.46484375, 301.46484375, 301.46484375])
(121.92014585547186, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.01084953008069, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(119.28666191623257, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.00300677842738, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(116.3035791443278, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(121.21200060839568, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(120.66760180954486, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(118.31761443085713, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(122.01054155658731, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(115.70872982890151, [None, None, None, None])
(120.76550887278128, [301.46484375, 21834.66796875, 21920.80078125, 215.33203125])
(123.34485864402322, [301.46484375, 21834.66796875, None, None])
(122.3819552039034, [301.46484375, None, 86.1328125, 21748.53515625])
(121.36551736573871, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(123.87281043987501, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(123.84644854019672, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(123.20089415042762, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(122.65598191187448, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(122.35815898259452, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(122.28648562302526, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(121.23949258828995, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(122.0157137412812, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(121.48647440434104, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(120.41505094416321, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(120.36786253897694, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(120.7609835895522, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(121.12848617718956, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(119.34003724458256, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(120.25363651461369, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(120.06225344854606, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(120.47439304038569, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(119.42826022969675, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(119.81996693252349, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(120.25262972719771, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(118.47853513515452, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(119.47341850993809, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(118.38646059464796, [301.46484375, 301.46484375, 86.1328125, 21748.53515625])
(119.78735519969673, [301.46484375, 301.46484375, 86.1328125, None])
(117.61607879632385, [301.46484375, 301.46484375, 86.1328125, 86.1328125])
(118.57118298770338, [301.46484375, 301.46484375, 86.1328125, 86.1328125])
(118.48533807348134, [301.46484375, 301.46484375, 86.1328125, 86.1328125])
(118.30493654462275, [301.46484375, 301.46484375, 86.1328125, 86.1328125])
(117.94755956925269, [301.46484375, 301.46484375, 86.1328125, 86.1328125])
(117.87361870248594, [301.46484375, 301.46484375, 86.1328125, 86.1328125])
(118.27710873697569, [301.46484375, 301.46484375, 86.1328125, 86.1328125])
(119.18175022891644, [301.46484375, 301.46484375, None, None])
(124.17056698754216, [301.46484375, 301.46484375, 301.46484375, 129.19921875])
(125.60970741496186, [301.46484375, 301.46484375, 301.46484375, 129.19921875])
(125.16722916917016, [301.46484375, 301.46484375, 301.46484375, None])
(126.16337465527695, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(125.00162602049903, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.74258802436353, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(125.09889832640314, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.47375903165309, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.03191168241784, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.26247963640412, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.91688577584696, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.66694445438199, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(121.52691286280928, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(122.77897241011588, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(120.58901162918262, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(121.37031171917236, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(121.90845623925689, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.25405084904466, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.83039024457136, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.59524823424702, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(125.2993650192455, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.62657010076438, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.23713904658065, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.79950483250717, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(124.00185056861672, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.97821077322601, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(123.55594881165025, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
(125.01097172093468, [301.46484375, 301.46484375, 301.46484375, 301.46484375])
